list-none-m,4,1000,1,12000,8599467,716,1318
list-none-m,4,1000,1,12000,5297739,441,582
list-none-m,8,1000,1,24000,44662068,1860,13877
list-none-m,8,1000,1,24000,21171203,882,4714
list-none-m,8,1000,1,24000,10986630,457,1609
list-none-m,12,1000,1,36000,91510911,2541,32802
list-none-m,12,1000,1,36000,36931354,1025,10073
list-none-m,12,1000,1,36000,17558261,487,3195
list-none-s,1,1000,1,3000,1115284,371,0
list-none-s,1,1000,1,3000,716035,238,0
list-none-s,1,1000,1,3000,463968,154,0
list-none-s,2,1000,1,6000,7336830,1222,0
list-none-s,2,1000,1,6000,4381080,730,0
list-none-s,2,1000,1,6000,2731845,455,0
list-none-s,4,1000,1,12000,15237399,1269,0
list-none-s,4,1000,1,12000,7845611,653,0
list-none-s,4,1000,1,12000,4000278,333,0
list-none-s,8,1000,1,24000,35605901,1483,0
list-none-s,8,1000,1,24000,13981388,582,0
list-none-s,8,1000,1,24000,7149329,297,0
list-none-s,12,1000,1,36000,80224161,2228,0
list-none-s,12,1000,1,36000,27257341,757,0
list-none-s,12,1000,1,36000,11820743,328,0
